Stetemnet: 659, Suspicious_Value: 1
Stetemnet: 661, Suspicious_Value: 1
Stetemnet: 663, Suspicious_Value: 1
Stetemnet: 664, Suspicious_Value: 1
Stetemnet: 665, Suspicious_Value: 1
Stetemnet: 666, Suspicious_Value: 1
Stetemnet: 667, Suspicious_Value: 1
Stetemnet: 668, Suspicious_Value: 1
Stetemnet: 669, Suspicious_Value: 1
Stetemnet: 670, Suspicious_Value: 1
Stetemnet: 673, Suspicious_Value: 1
Stetemnet: 473, Suspicious_Value: 0.956522
Stetemnet: 474, Suspicious_Value: 0.956522
Stetemnet: 796, Suspicious_Value: 0.891304
Stetemnet: 797, Suspicious_Value: 0.891304
Stetemnet: 798, Suspicious_Value: 0.891304
Stetemnet: 799, Suspicious_Value: 0.891304
Stetemnet: 436, Suspicious_Value: 0.804348
Stetemnet: 437, Suspicious_Value: 0.804348
Stetemnet: 157, Suspicious_Value: 0.434783
Stetemnet: 158, Suspicious_Value: 0.434783
Stetemnet: 159, Suspicious_Value: 0.434783
Stetemnet: 160, Suspicious_Value: 0.434783
Stetemnet: 162, Suspicious_Value: 0.434783
Stetemnet: 748, Suspicious_Value: 0.413043
Stetemnet: 749, Suspicious_Value: 0.413043
Stetemnet: 750, Suspicious_Value: 0.413043
Stetemnet: 751, Suspicious_Value: 0.413043
Stetemnet: 752, Suspicious_Value: 0.413043
Stetemnet: 753, Suspicious_Value: 0.413043
Stetemnet: 754, Suspicious_Value: 0.413043
Stetemnet: 755, Suspicious_Value: 0.413043
Stetemnet: 520, Suspicious_Value: 0.369565
Stetemnet: 521, Suspicious_Value: 0.369565
Stetemnet: 522, Suspicious_Value: 0.369565
Stetemnet: 523, Suspicious_Value: 0.369565
Stetemnet: 524, Suspicious_Value: 0.369565
Stetemnet: 778, Suspicious_Value: 0.347826
Stetemnet: 422, Suspicious_Value: 0.304348
Stetemnet: 430, Suspicious_Value: 0.304348
Stetemnet: 813, Suspicious_Value: 0.304348
Stetemnet: 814, Suspicious_Value: 0.304348
Stetemnet: 353, Suspicious_Value: 0.26087
Stetemnet: 365, Suspicious_Value: 0.26087
Stetemnet: 382, Suspicious_Value: 0.26087
Stetemnet: 383, Suspicious_Value: 0.26087
Stetemnet: 384, Suspicious_Value: 0.26087
Stetemnet: 385, Suspicious_Value: 0.26087
Stetemnet: 389, Suspicious_Value: 0.26087
Stetemnet: 410, Suspicious_Value: 0.26087
Stetemnet: 415, Suspicious_Value: 0.26087
Stetemnet: 697, Suspicious_Value: 0.26087
Stetemnet: 699, Suspicious_Value: 0.26087
Stetemnet: 701, Suspicious_Value: 0.26087
Stetemnet: 702, Suspicious_Value: 0.26087
Stetemnet: 704, Suspicious_Value: 0.26087
Stetemnet: 706, Suspicious_Value: 0.26087
Stetemnet: 708, Suspicious_Value: 0.26087
Stetemnet: 710, Suspicious_Value: 0.26087
Stetemnet: 712, Suspicious_Value: 0.26087
Stetemnet: 713, Suspicious_Value: 0.26087
Stetemnet: 715, Suspicious_Value: 0.26087
Stetemnet: 717, Suspicious_Value: 0.26087
Stetemnet: 800, Suspicious_Value: 0.26087
Stetemnet: 802, Suspicious_Value: 0.26087
Stetemnet: 804, Suspicious_Value: 0.26087
Stetemnet: 805, Suspicious_Value: 0.26087
Stetemnet: 62, Suspicious_Value: 0.23913
Stetemnet: 63, Suspicious_Value: 0.23913
Stetemnet: 64, Suspicious_Value: 0.23913
Stetemnet: 65, Suspicious_Value: 0.23913
Stetemnet: 72, Suspicious_Value: 0.23913
Stetemnet: 73, Suspicious_Value: 0.23913
Stetemnet: 74, Suspicious_Value: 0.23913
Stetemnet: 88, Suspicious_Value: 0.23913
Stetemnet: 89, Suspicious_Value: 0.23913
Stetemnet: 90, Suspicious_Value: 0.23913
Stetemnet: 91, Suspicious_Value: 0.23913
Stetemnet: 92, Suspicious_Value: 0.23913
Stetemnet: 93, Suspicious_Value: 0.23913
Stetemnet: 94, Suspicious_Value: 0.23913
Stetemnet: 95, Suspicious_Value: 0.23913
Stetemnet: 96, Suspicious_Value: 0.23913
Stetemnet: 97, Suspicious_Value: 0.23913
Stetemnet: 98, Suspicious_Value: 0.23913
Stetemnet: 99, Suspicious_Value: 0.23913
Stetemnet: 100, Suspicious_Value: 0.23913
Stetemnet: 101, Suspicious_Value: 0.23913
Stetemnet: 132, Suspicious_Value: 0.23913
Stetemnet: 133, Suspicious_Value: 0.23913
Stetemnet: 337, Suspicious_Value: 0.23913
Stetemnet: 338, Suspicious_Value: 0.23913
Stetemnet: 340, Suspicious_Value: 0.23913
Stetemnet: 341, Suspicious_Value: 0.23913
Stetemnet: 342, Suspicious_Value: 0.23913
Stetemnet: 356, Suspicious_Value: 0.23913
Stetemnet: 357, Suspicious_Value: 0.23913
Stetemnet: 358, Suspicious_Value: 0.23913
Stetemnet: 366, Suspicious_Value: 0.23913
Stetemnet: 367, Suspicious_Value: 0.23913
