Stetemnet: 54, Suspicious_Value: 1
Stetemnet: 55, Suspicious_Value: 1
Stetemnet: 56, Suspicious_Value: 1
Stetemnet: 57, Suspicious_Value: 1
Stetemnet: 59, Suspicious_Value: 1
Stetemnet: 61, Suspicious_Value: 1
Stetemnet: 63, Suspicious_Value: 1
Stetemnet: 64, Suspicious_Value: 1
Stetemnet: 65, Suspicious_Value: 1
Stetemnet: 66, Suspicious_Value: 1
Stetemnet: 69, Suspicious_Value: 1
Stetemnet: 70, Suspicious_Value: 1
Stetemnet: 71, Suspicious_Value: 1
Stetemnet: 73, Suspicious_Value: 1
Stetemnet: 74, Suspicious_Value: 1
Stetemnet: 75, Suspicious_Value: 1
Stetemnet: 78, Suspicious_Value: 0.95
Stetemnet: 127, Suspicious_Value: 0.25
Stetemnet: 129, Suspicious_Value: 0.25
Stetemnet: 131, Suspicious_Value: 0.25
Stetemnet: 132, Suspicious_Value: 0.25
Stetemnet: 134, Suspicious_Value: 0.25
Stetemnet: 136, Suspicious_Value: 0.25
Stetemnet: 94, Suspicious_Value: 0.15
Stetemnet: 104, Suspicious_Value: 0.15
Stetemnet: 72, Suspicious_Value: 0.1
Stetemnet: 76, Suspicious_Value: 0.1
Stetemnet: 79, Suspicious_Value: 0.1
Stetemnet: 80, Suspicious_Value: 0.1
Stetemnet: 84, Suspicious_Value: 0.1
Stetemnet: 93, Suspicious_Value: 0.1
Stetemnet: 95, Suspicious_Value: 0.1
Stetemnet: 96, Suspicious_Value: 0.1
Stetemnet: 97, Suspicious_Value: 0.1
Stetemnet: 98, Suspicious_Value: 0.1
Stetemnet: 99, Suspicious_Value: 0.1
Stetemnet: 101, Suspicious_Value: 0.1
Stetemnet: 103, Suspicious_Value: 0.1
Stetemnet: 24, Suspicious_Value: 0.05
Stetemnet: 25, Suspicious_Value: 0.05
Stetemnet: 77, Suspicious_Value: 0.05
Stetemnet: 85, Suspicious_Value: 0.05
Stetemnet: 86, Suspicious_Value: 0.05
Stetemnet: 92, Suspicious_Value: 0.05
Stetemnet: 105, Suspicious_Value: 0.05
Stetemnet: 133, Suspicious_Value: 0.05
Stetemnet: 135, Suspicious_Value: 0.05
Stetemnet: 137, Suspicious_Value: 0.05
Stetemnet: 138, Suspicious_Value: 0.05
Stetemnet: 139, Suspicious_Value: 0.05
Stetemnet: 140, Suspicious_Value: 0.05
Stetemnet: 1, Suspicious_Value: 0
Stetemnet: 2, Suspicious_Value: 0
Stetemnet: 3, Suspicious_Value: 0
Stetemnet: 4, Suspicious_Value: 0
Stetemnet: 5, Suspicious_Value: 0
Stetemnet: 6, Suspicious_Value: 0
Stetemnet: 7, Suspicious_Value: 0
Stetemnet: 8, Suspicious_Value: 0
Stetemnet: 9, Suspicious_Value: 0
Stetemnet: 10, Suspicious_Value: 0
Stetemnet: 11, Suspicious_Value: 0
Stetemnet: 12, Suspicious_Value: 0
Stetemnet: 13, Suspicious_Value: 0
Stetemnet: 14, Suspicious_Value: 0
Stetemnet: 15, Suspicious_Value: 0
Stetemnet: 16, Suspicious_Value: 0
Stetemnet: 17, Suspicious_Value: 0
Stetemnet: 18, Suspicious_Value: 0
Stetemnet: 19, Suspicious_Value: 0
Stetemnet: 20, Suspicious_Value: 0
Stetemnet: 21, Suspicious_Value: 0
Stetemnet: 22, Suspicious_Value: 0
Stetemnet: 23, Suspicious_Value: 0
Stetemnet: 26, Suspicious_Value: 0
Stetemnet: 27, Suspicious_Value: 0
Stetemnet: 28, Suspicious_Value: 0
Stetemnet: 29, Suspicious_Value: 0
Stetemnet: 30, Suspicious_Value: 0
Stetemnet: 31, Suspicious_Value: 0
Stetemnet: 32, Suspicious_Value: 0
Stetemnet: 33, Suspicious_Value: 0
Stetemnet: 34, Suspicious_Value: 0
Stetemnet: 35, Suspicious_Value: 0
Stetemnet: 36, Suspicious_Value: 0
Stetemnet: 37, Suspicious_Value: 0
Stetemnet: 38, Suspicious_Value: 0
Stetemnet: 39, Suspicious_Value: 0
Stetemnet: 40, Suspicious_Value: 0
Stetemnet: 41, Suspicious_Value: 0
Stetemnet: 42, Suspicious_Value: 0
Stetemnet: 43, Suspicious_Value: 0
Stetemnet: 44, Suspicious_Value: 0
Stetemnet: 45, Suspicious_Value: 0
Stetemnet: 46, Suspicious_Value: 0
Stetemnet: 47, Suspicious_Value: 0
Stetemnet: 48, Suspicious_Value: 0
Stetemnet: 49, Suspicious_Value: 0
Stetemnet: 50, Suspicious_Value: 0
Stetemnet: 51, Suspicious_Value: 0
